"x","y","ind"
745036.481663557,-1631712.83750472,9488
754196.26330422,-1631712.83750472,9489
763356.044944883,-1631712.83750472,9490
772515.826585546,-1631712.83750472,9491
781675.608226209,-1631712.83750472,9492
790835.389866872,-1631712.83750472,9493
799995.171507535,-1631712.83750472,9494
809154.953148198,-1631712.83750472,9495
-308338.407012684,-1640872.61914538,9505
-299178.625372021,-1640872.61914538,9506
-290018.843731358,-1640872.61914538,9507
-280859.062090695,-1640872.61914538,9508
-271699.280450032,-1640872.61914538,9509
-262539.498809369,-1640872.61914538,9510
-253379.717168706,-1640872.61914538,9511
-244219.935528043,-1640872.61914538,9512
-235060.15388738,-1640872.61914538,9513
-225900.372246717,-1640872.61914538,9514
-216740.590606054,-1640872.61914538,9515
-207580.808965391,-1640872.61914538,9516
-198421.027324728,-1640872.61914538,9517
-189261.245684065,-1640872.61914538,9518
-180101.464043402,-1640872.61914538,9519
-170941.682402739,-1640872.61914538,9520
-161781.900762076,-1640872.61914538,9521
-152622.119121413,-1640872.61914538,9522
-143462.33748075,-1640872.61914538,9523
-134302.555840087,-1640872.61914538,9524
-125142.774199424,-1640872.61914538,9525
-115982.992558761,-1640872.61914538,9526
-106823.210918098,-1640872.61914538,9527
-97663.4292774354,-1640872.61914538,9528
-88503.6476367724,-1640872.61914538,9529
-79343.8659961095,-1640872.61914538,9530
-70184.0843554465,-1640872.61914538,9531
-61024.3027147836,-1640872.61914538,9532
-51864.5210741206,-1640872.61914538,9533
-42704.7394334576,-1640872.61914538,9534
-33544.9577927947,-1640872.61914538,9535
-24385.1761521317,-1640872.61914538,9536
-15225.3945114688,-1640872.61914538,9537
-6065.61287080578,-1640872.61914538,9538
3094.16876985715,-1640872.61914538,9539
12253.9504105201,-1640872.61914538,9540
21413.7320511831,-1640872.61914538,9541
30573.513691846,-1640872.61914538,9542
39733.295332509,-1640872.61914538,9543
48893.076973172,-1640872.61914538,9544
58052.8586138349,-1640872.61914538,9545
67212.6402544979,-1640872.61914538,9546
76372.4218951609,-1640872.61914538,9547
85532.2035358238,-1640872.61914538,9548
94691.9851764868,-1640872.61914538,9549
103851.76681715,-1640872.61914538,9550
113011.548457813,-1640872.61914538,9551
122171.330098476,-1640872.61914538,9552
131331.111739139,-1640872.61914538,9553
140490.893379802,-1640872.61914538,9554
149650.675020465,-1640872.61914538,9555
158810.456661128,-1640872.61914538,9556
167970.23830179,-1640872.61914538,9557
177130.019942453,-1640872.61914538,9558
186289.801583116,-1640872.61914538,9559
195449.583223779,-1640872.61914538,9560
204609.364864442,-1640872.61914538,9561
213769.146505105,-1640872.61914538,9562
222928.928145768,-1640872.61914538,9563
232088.709786431,-1640872.61914538,9564
241248.491427094,-1640872.61914538,9565
250408.273067757,-1640872.61914538,9566
259568.05470842,-1640872.61914538,9567
268727.836349083,-1640872.61914538,9568
277887.617989746,-1640872.61914538,9569
287047.399630409,-1640872.61914538,9570
296207.181271072,-1640872.61914538,9571
305366.962911735,-1640872.61914538,9572
314526.744552398,-1640872.61914538,9573
323686.526193061,-1640872.61914538,9574
332846.307833724,-1640872.61914538,9575
342006.089474387,-1640872.61914538,9576
351165.87111505,-1640872.61914538,9577
360325.652755713,-1640872.61914538,9578
369485.434396376,-1640872.61914538,9579
378645.216037039,-1640872.61914538,9580
387804.997677702,-1640872.61914538,9581
396964.779318364,-1640872.61914538,9582
406124.560959027,-1640872.61914538,9583
415284.34259969,-1640872.61914538,9584
424444.124240353,-1640872.61914538,9585
433603.905881016,-1640872.61914538,9586
442763.687521679,-1640872.61914538,9587
451923.469162342,-1640872.61914538,9588
461083.250803005,-1640872.61914538,9589
470243.032443668,-1640872.61914538,9590
479402.814084331,-1640872.61914538,9591
488562.595724994,-1640872.61914538,9592
497722.377365657,-1640872.61914538,9593
506882.15900632,-1640872.61914538,9594
516041.940646983,-1640872.61914538,9595
525201.722287646,-1640872.61914538,9596
534361.503928309,-1640872.61914538,9597
543521.285568972,-1640872.61914538,9598
552681.067209635,-1640872.61914538,9599
561840.848850298,-1640872.61914538,9600
571000.630490961,-1640872.61914538,9601
580160.412131624,-1640872.61914538,9602
589320.193772287,-1640872.61914538,9603
598479.97541295,-1640872.61914538,9604
607639.757053613,-1640872.61914538,9605
616799.538694276,-1640872.61914538,9606
625959.320334938,-1640872.61914538,9607
635119.101975602,-1640872.61914538,9608
644278.883616264,-1640872.61914538,9609
653438.665256927,-1640872.61914538,9610
662598.44689759,-1640872.61914538,9611
671758.228538253,-1640872.61914538,9612
680918.010178916,-1640872.61914538,9613
690077.791819579,-1640872.61914538,9614
699237.573460242,-1640872.61914538,9615
708397.355100905,-1640872.61914538,9616
717557.136741568,-1640872.61914538,9617
726716.918382231,-1640872.61914538,9618
735876.700022894,-1640872.61914538,9619
745036.481663557,-1640872.61914538,9620
754196.26330422,-1640872.61914538,9621
763356.044944883,-1640872.61914538,9622
772515.826585546,-1640872.61914538,9623
781675.608226209,-1640872.61914538,9624
790835.389866872,-1640872.61914538,9625
799995.171507535,-1640872.61914538,9626
809154.953148198,-1640872.61914538,9627
818314.734788861,-1640872.61914538,9628
-308338.407012684,-1650032.40078605,9637
-299178.625372021,-1650032.40078605,9638
-290018.843731358,-1650032.40078605,9639
-280859.062090695,-1650032.40078605,9640
-271699.280450032,-1650032.40078605,9641
-262539.498809369,-1650032.40078605,9642
-253379.717168706,-1650032.40078605,9643
-244219.935528043,-1650032.40078605,9644
-235060.15388738,-1650032.40078605,9645
-225900.372246717,-1650032.40078605,9646
-216740.590606054,-1650032.40078605,9647
-207580.808965391,-1650032.40078605,9648
-198421.027324728,-1650032.40078605,9649
-189261.245684065,-1650032.40078605,9650
-180101.464043402,-1650032.40078605,9651
-170941.682402739,-1650032.40078605,9652
-161781.900762076,-1650032.40078605,9653
-152622.119121413,-1650032.40078605,9654
-143462.33748075,-1650032.40078605,9655
-134302.555840087,-1650032.40078605,9656
-125142.774199424,-1650032.40078605,9657
-115982.992558761,-1650032.40078605,9658
-106823.210918098,-1650032.40078605,9659
-97663.4292774354,-1650032.40078605,9660
-88503.6476367724,-1650032.40078605,9661
-79343.8659961095,-1650032.40078605,9662
-70184.0843554465,-1650032.40078605,9663
-61024.3027147836,-1650032.40078605,9664
-51864.5210741206,-1650032.40078605,9665
-42704.7394334576,-1650032.40078605,9666
-33544.9577927947,-1650032.40078605,9667
-24385.1761521317,-1650032.40078605,9668
-15225.3945114688,-1650032.40078605,9669
-6065.61287080578,-1650032.40078605,9670
3094.16876985715,-1650032.40078605,9671
12253.9504105201,-1650032.40078605,9672
21413.7320511831,-1650032.40078605,9673
30573.513691846,-1650032.40078605,9674
39733.295332509,-1650032.40078605,9675
48893.076973172,-1650032.40078605,9676
58052.8586138349,-1650032.40078605,9677
67212.6402544979,-1650032.40078605,9678
76372.4218951609,-1650032.40078605,9679
85532.2035358238,-1650032.40078605,9680
94691.9851764868,-1650032.40078605,9681
103851.76681715,-1650032.40078605,9682
113011.548457813,-1650032.40078605,9683
122171.330098476,-1650032.40078605,9684
131331.111739139,-1650032.40078605,9685
140490.893379802,-1650032.40078605,9686
149650.675020465,-1650032.40078605,9687
158810.456661128,-1650032.40078605,9688
167970.23830179,-1650032.40078605,9689
177130.019942453,-1650032.40078605,9690
186289.801583116,-1650032.40078605,9691
195449.583223779,-1650032.40078605,9692
204609.364864442,-1650032.40078605,9693
213769.146505105,-1650032.40078605,9694
222928.928145768,-1650032.40078605,9695
232088.709786431,-1650032.40078605,9696
241248.491427094,-1650032.40078605,9697
250408.273067757,-1650032.40078605,9698
259568.05470842,-1650032.40078605,9699
268727.836349083,-1650032.40078605,9700
277887.617989746,-1650032.40078605,9701
287047.399630409,-1650032.40078605,9702
296207.181271072,-1650032.40078605,9703
305366.962911735,-1650032.40078605,9704
314526.744552398,-1650032.40078605,9705
323686.526193061,-1650032.40078605,9706
332846.307833724,-1650032.40078605,9707
342006.089474387,-1650032.40078605,9708
351165.87111505,-1650032.40078605,9709
360325.652755713,-1650032.40078605,9710
369485.434396376,-1650032.40078605,9711
378645.216037039,-1650032.40078605,9712
387804.997677702,-1650032.40078605,9713
396964.779318364,-1650032.40078605,9714
406124.560959027,-1650032.40078605,9715
415284.34259969,-1650032.40078605,9716
424444.124240353,-1650032.40078605,9717
433603.905881016,-1650032.40078605,9718
442763.687521679,-1650032.40078605,9719
451923.469162342,-1650032.40078605,9720
461083.250803005,-1650032.40078605,9721
470243.032443668,-1650032.40078605,9722
479402.814084331,-1650032.40078605,9723
488562.595724994,-1650032.40078605,9724
497722.377365657,-1650032.40078605,9725
506882.15900632,-1650032.40078605,9726
516041.940646983,-1650032.40078605,9727
525201.722287646,-1650032.40078605,9728
534361.503928309,-1650032.40078605,9729
543521.285568972,-1650032.40078605,9730
552681.067209635,-1650032.40078605,9731
561840.848850298,-1650032.40078605,9732
571000.630490961,-1650032.40078605,9733
580160.412131624,-1650032.40078605,9734
589320.193772287,-1650032.40078605,9735
598479.97541295,-1650032.40078605,9736
607639.757053613,-1650032.40078605,9737
616799.538694276,-1650032.40078605,9738
625959.320334938,-1650032.40078605,9739
635119.101975602,-1650032.40078605,9740
644278.883616264,-1650032.40078605,9741
653438.665256927,-1650032.40078605,9742
662598.44689759,-1650032.40078605,9743
671758.228538253,-1650032.40078605,9744
680918.010178916,-1650032.40078605,9745
690077.791819579,-1650032.40078605,9746
699237.573460242,-1650032.40078605,9747
708397.355100905,-1650032.40078605,9748
717557.136741568,-1650032.40078605,9749
726716.918382231,-1650032.40078605,9750
735876.700022894,-1650032.40078605,9751
745036.481663557,-1650032.40078605,9752
754196.26330422,-1650032.40078605,9753
763356.044944883,-1650032.40078605,9754
772515.826585546,-1650032.40078605,9755
781675.608226209,-1650032.40078605,9756
790835.389866872,-1650032.40078605,9757
799995.171507535,-1650032.40078605,9758
809154.953148198,-1650032.40078605,9759
818314.734788861,-1650032.40078605,9760
827474.516429524,-1650032.40078605,9761
836634.298070187,-1650032.40078605,9762
-308338.407012684,-1659192.18242671,9769
-299178.625372021,-1659192.18242671,9770
-290018.843731358,-1659192.18242671,9771
-280859.062090695,-1659192.18242671,9772
-271699.280450032,-1659192.18242671,9773
-262539.498809369,-1659192.18242671,9774
-253379.717168706,-1659192.18242671,9775
-244219.935528043,-1659192.18242671,9776
-235060.15388738,-1659192.18242671,9777
-225900.372246717,-1659192.18242671,9778
-216740.590606054,-1659192.18242671,9779
-207580.808965391,-1659192.18242671,9780
-198421.027324728,-1659192.18242671,9781
-189261.245684065,-1659192.18242671,9782
-180101.464043402,-1659192.18242671,9783
-170941.682402739,-1659192.18242671,9784
-161781.900762076,-1659192.18242671,9785
-152622.119121413,-1659192.18242671,9786
-143462.33748075,-1659192.18242671,9787
-134302.555840087,-1659192.18242671,9788
-125142.774199424,-1659192.18242671,9789
-115982.992558761,-1659192.18242671,9790
-106823.210918098,-1659192.18242671,9791
-97663.4292774354,-1659192.18242671,9792
-88503.6476367724,-1659192.18242671,9793
-79343.8659961095,-1659192.18242671,9794
-70184.0843554465,-1659192.18242671,9795
-61024.3027147836,-1659192.18242671,9796
-51864.5210741206,-1659192.18242671,9797
-42704.7394334576,-1659192.18242671,9798
-33544.9577927947,-1659192.18242671,9799
-24385.1761521317,-1659192.18242671,9800
-15225.3945114688,-1659192.18242671,9801
-6065.61287080578,-1659192.18242671,9802
3094.16876985715,-1659192.18242671,9803
12253.9504105201,-1659192.18242671,9804
21413.7320511831,-1659192.18242671,9805
30573.513691846,-1659192.18242671,9806
39733.295332509,-1659192.18242671,9807
48893.076973172,-1659192.18242671,9808
58052.8586138349,-1659192.18242671,9809
67212.6402544979,-1659192.18242671,9810
76372.4218951609,-1659192.18242671,9811
85532.2035358238,-1659192.18242671,9812
94691.9851764868,-1659192.18242671,9813
103851.76681715,-1659192.18242671,9814
113011.548457813,-1659192.18242671,9815
122171.330098476,-1659192.18242671,9816
131331.111739139,-1659192.18242671,9817
140490.893379802,-1659192.18242671,9818
149650.675020465,-1659192.18242671,9819
158810.456661128,-1659192.18242671,9820
167970.23830179,-1659192.18242671,9821
177130.019942453,-1659192.18242671,9822
186289.801583116,-1659192.18242671,9823
195449.583223779,-1659192.18242671,9824
204609.364864442,-1659192.18242671,9825
213769.146505105,-1659192.18242671,9826
222928.928145768,-1659192.18242671,9827
232088.709786431,-1659192.18242671,9828
241248.491427094,-1659192.18242671,9829
250408.273067757,-1659192.18242671,9830
259568.05470842,-1659192.18242671,9831
268727.836349083,-1659192.18242671,9832
277887.617989746,-1659192.18242671,9833
287047.399630409,-1659192.18242671,9834
296207.181271072,-1659192.18242671,9835
305366.962911735,-1659192.18242671,9836
314526.744552398,-1659192.18242671,9837
323686.526193061,-1659192.18242671,9838
332846.307833724,-1659192.18242671,9839
342006.089474387,-1659192.18242671,9840
351165.87111505,-1659192.18242671,9841
360325.652755713,-1659192.18242671,9842
369485.434396376,-1659192.18242671,9843
378645.216037039,-1659192.18242671,9844
387804.997677702,-1659192.18242671,9845
396964.779318364,-1659192.18242671,9846
406124.560959027,-1659192.18242671,9847
415284.34259969,-1659192.18242671,9848
424444.124240353,-1659192.18242671,9849
433603.905881016,-1659192.18242671,9850
442763.687521679,-1659192.18242671,9851
451923.469162342,-1659192.18242671,9852
461083.250803005,-1659192.18242671,9853
470243.032443668,-1659192.18242671,9854
479402.814084331,-1659192.18242671,9855
488562.595724994,-1659192.18242671,9856
497722.377365657,-1659192.18242671,9857
506882.15900632,-1659192.18242671,9858
516041.940646983,-1659192.18242671,9859
525201.722287646,-1659192.18242671,9860
534361.503928309,-1659192.18242671,9861
543521.285568972,-1659192.18242671,9862
552681.067209635,-1659192.18242671,9863
561840.848850298,-1659192.18242671,9864
571000.630490961,-1659192.18242671,9865
580160.412131624,-1659192.18242671,9866
589320.193772287,-1659192.18242671,9867
598479.97541295,-1659192.18242671,9868
607639.757053613,-1659192.18242671,9869
616799.538694276,-1659192.18242671,9870
625959.320334938,-1659192.18242671,9871
635119.101975602,-1659192.18242671,9872
644278.883616264,-1659192.18242671,9873
653438.665256927,-1659192.18242671,9874
662598.44689759,-1659192.18242671,9875
671758.228538253,-1659192.18242671,9876
680918.010178916,-1659192.18242671,9877
690077.791819579,-1659192.18242671,9878
699237.573460242,-1659192.18242671,9879
708397.355100905,-1659192.18242671,9880
717557.136741568,-1659192.18242671,9881
726716.918382231,-1659192.18242671,9882
735876.700022894,-1659192.18242671,9883
745036.481663557,-1659192.18242671,9884
754196.26330422,-1659192.18242671,9885
763356.044944883,-1659192.18242671,9886
772515.826585546,-1659192.18242671,9887
781675.608226209,-1659192.18242671,9888
790835.389866872,-1659192.18242671,9889
799995.171507535,-1659192.18242671,9890
809154.953148198,-1659192.18242671,9891
818314.734788861,-1659192.18242671,9892
827474.516429524,-1659192.18242671,9893
-308338.407012684,-1668351.96406737,9901
-299178.625372021,-1668351.96406737,9902
-290018.843731358,-1668351.96406737,9903
-280859.062090695,-1668351.96406737,9904
-271699.280450032,-1668351.96406737,9905
-262539.498809369,-1668351.96406737,9906
-253379.717168706,-1668351.96406737,9907
-244219.935528043,-1668351.96406737,9908
-235060.15388738,-1668351.96406737,9909
-225900.372246717,-1668351.96406737,9910
-216740.590606054,-1668351.96406737,9911
-207580.808965391,-1668351.96406737,9912
-198421.027324728,-1668351.96406737,9913
-189261.245684065,-1668351.96406737,9914
-180101.464043402,-1668351.96406737,9915
-170941.682402739,-1668351.96406737,9916
-161781.900762076,-1668351.96406737,9917
-152622.119121413,-1668351.96406737,9918
-143462.33748075,-1668351.96406737,9919
-134302.555840087,-1668351.96406737,9920
-125142.774199424,-1668351.96406737,9921
-115982.992558761,-1668351.96406737,9922
-106823.210918098,-1668351.96406737,9923
-97663.4292774354,-1668351.96406737,9924
-88503.6476367724,-1668351.96406737,9925
-79343.8659961095,-1668351.96406737,9926
-70184.0843554465,-1668351.96406737,9927
-61024.3027147836,-1668351.96406737,9928
-51864.5210741206,-1668351.96406737,9929
-42704.7394334576,-1668351.96406737,9930
-33544.9577927947,-1668351.96406737,9931
-24385.1761521317,-1668351.96406737,9932
-15225.3945114688,-1668351.96406737,9933
-6065.61287080578,-1668351.96406737,9934
3094.16876985715,-1668351.96406737,9935
12253.9504105201,-1668351.96406737,9936
21413.7320511831,-1668351.96406737,9937
30573.513691846,-1668351.96406737,9938
39733.295332509,-1668351.96406737,9939
48893.076973172,-1668351.96406737,9940
58052.8586138349,-1668351.96406737,9941
67212.6402544979,-1668351.96406737,9942
76372.4218951609,-1668351.96406737,9943
85532.2035358238,-1668351.96406737,9944
94691.9851764868,-1668351.96406737,9945
103851.76681715,-1668351.96406737,9946
113011.548457813,-1668351.96406737,9947
122171.330098476,-1668351.96406737,9948
131331.111739139,-1668351.96406737,9949
140490.893379802,-1668351.96406737,9950
149650.675020465,-1668351.96406737,9951
158810.456661128,-1668351.96406737,9952
167970.23830179,-1668351.96406737,9953
177130.019942453,-1668351.96406737,9954
186289.801583116,-1668351.96406737,9955
195449.583223779,-1668351.96406737,9956
204609.364864442,-1668351.96406737,9957
213769.146505105,-1668351.96406737,9958
222928.928145768,-1668351.96406737,9959
232088.709786431,-1668351.96406737,9960
241248.491427094,-1668351.96406737,9961
250408.273067757,-1668351.96406737,9962
259568.05470842,-1668351.96406737,9963
268727.836349083,-1668351.96406737,9964
277887.617989746,-1668351.96406737,9965
287047.399630409,-1668351.96406737,9966
296207.181271072,-1668351.96406737,9967
305366.962911735,-1668351.96406737,9968
314526.744552398,-1668351.96406737,9969
323686.526193061,-1668351.96406737,9970
332846.307833724,-1668351.96406737,9971
342006.089474387,-1668351.96406737,9972
351165.87111505,-1668351.96406737,9973
360325.652755713,-1668351.96406737,9974
369485.434396376,-1668351.96406737,9975
378645.216037039,-1668351.96406737,9976
387804.997677702,-1668351.96406737,9977
396964.779318364,-1668351.96406737,9978
406124.560959027,-1668351.96406737,9979
415284.34259969,-1668351.96406737,9980
424444.124240353,-1668351.96406737,9981
433603.905881016,-1668351.96406737,9982
442763.687521679,-1668351.96406737,9983
451923.469162342,-1668351.96406737,9984
461083.250803005,-1668351.96406737,9985
470243.032443668,-1668351.96406737,9986
479402.814084331,-1668351.96406737,9987
488562.595724994,-1668351.96406737,9988
497722.377365657,-1668351.96406737,9989
506882.15900632,-1668351.96406737,9990
516041.940646983,-1668351.96406737,9991
525201.722287646,-1668351.96406737,9992
534361.503928309,-1668351.96406737,9993
543521.285568972,-1668351.96406737,9994
552681.067209635,-1668351.96406737,9995
561840.848850298,-1668351.96406737,9996
571000.630490961,-1668351.96406737,9997
580160.412131624,-1668351.96406737,9998
589320.193772287,-1668351.96406737,9999
598479.97541295,-1668351.96406737,10000
607639.757053613,-1668351.96406737,10001
616799.538694276,-1668351.96406737,10002
625959.320334938,-1668351.96406737,10003
635119.101975602,-1668351.96406737,10004
644278.883616264,-1668351.96406737,10005
653438.665256927,-1668351.96406737,10006
662598.44689759,-1668351.96406737,10007
671758.228538253,-1668351.96406737,10008
680918.010178916,-1668351.96406737,10009
690077.791819579,-1668351.96406737,10010
699237.573460242,-1668351.96406737,10011
708397.355100905,-1668351.96406737,10012
717557.136741568,-1668351.96406737,10013
726716.918382231,-1668351.96406737,10014
735876.700022894,-1668351.96406737,10015
745036.481663557,-1668351.96406737,10016
754196.26330422,-1668351.96406737,10017
763356.044944883,-1668351.96406737,10018
772515.826585546,-1668351.96406737,10019
781675.608226209,-1668351.96406737,10020
790835.389866872,-1668351.96406737,10021
799995.171507535,-1668351.96406737,10022
809154.953148198,-1668351.96406737,10023
-308338.407012684,-1677511.74570803,10033
-299178.625372021,-1677511.74570803,10034
-290018.843731358,-1677511.74570803,10035
-280859.062090695,-1677511.74570803,10036
-271699.280450032,-1677511.74570803,10037
-262539.498809369,-1677511.74570803,10038
-253379.717168706,-1677511.74570803,10039
-244219.935528043,-1677511.74570803,10040
-235060.15388738,-1677511.74570803,10041
-225900.372246717,-1677511.74570803,10042
-216740.590606054,-1677511.74570803,10043
-207580.808965391,-1677511.74570803,10044
-198421.027324728,-1677511.74570803,10045
-189261.245684065,-1677511.74570803,10046
-180101.464043402,-1677511.74570803,10047
-170941.682402739,-1677511.74570803,10048
-161781.900762076,-1677511.74570803,10049
-152622.119121413,-1677511.74570803,10050
-143462.33748075,-1677511.74570803,10051
-134302.555840087,-1677511.74570803,10052
-125142.774199424,-1677511.74570803,10053
-115982.992558761,-1677511.74570803,10054
-106823.210918098,-1677511.74570803,10055
-97663.4292774354,-1677511.74570803,10056
-88503.6476367724,-1677511.74570803,10057
-79343.8659961095,-1677511.74570803,10058
-70184.0843554465,-1677511.74570803,10059
-61024.3027147836,-1677511.74570803,10060
-51864.5210741206,-1677511.74570803,10061
-42704.7394334576,-1677511.74570803,10062
-33544.9577927947,-1677511.74570803,10063
-24385.1761521317,-1677511.74570803,10064
-15225.3945114688,-1677511.74570803,10065
-6065.61287080578,-1677511.74570803,10066
3094.16876985715,-1677511.74570803,10067
12253.9504105201,-1677511.74570803,10068
21413.7320511831,-1677511.74570803,10069
30573.513691846,-1677511.74570803,10070
39733.295332509,-1677511.74570803,10071
48893.076973172,-1677511.74570803,10072
58052.8586138349,-1677511.74570803,10073
67212.6402544979,-1677511.74570803,10074
76372.4218951609,-1677511.74570803,10075
85532.2035358238,-1677511.74570803,10076
94691.9851764868,-1677511.74570803,10077
103851.76681715,-1677511.74570803,10078
113011.548457813,-1677511.74570803,10079
122171.330098476,-1677511.74570803,10080
131331.111739139,-1677511.74570803,10081
140490.893379802,-1677511.74570803,10082
149650.675020465,-1677511.74570803,10083
158810.456661128,-1677511.74570803,10084
167970.23830179,-1677511.74570803,10085
177130.019942453,-1677511.74570803,10086
186289.801583116,-1677511.74570803,10087
195449.583223779,-1677511.74570803,10088
204609.364864442,-1677511.74570803,10089
213769.146505105,-1677511.74570803,10090
222928.928145768,-1677511.74570803,10091
232088.709786431,-1677511.74570803,10092
241248.491427094,-1677511.74570803,10093
250408.273067757,-1677511.74570803,10094
259568.05470842,-1677511.74570803,10095
268727.836349083,-1677511.74570803,10096
277887.617989746,-1677511.74570803,10097
287047.399630409,-1677511.74570803,10098
296207.181271072,-1677511.74570803,10099
305366.962911735,-1677511.74570803,10100
314526.744552398,-1677511.74570803,10101
323686.526193061,-1677511.74570803,10102
332846.307833724,-1677511.74570803,10103
342006.089474387,-1677511.74570803,10104
351165.87111505,-1677511.74570803,10105
360325.652755713,-1677511.74570803,10106
369485.434396376,-1677511.74570803,10107
378645.216037039,-1677511.74570803,10108
387804.997677702,-1677511.74570803,10109
396964.779318364,-1677511.74570803,10110
406124.560959027,-1677511.74570803,10111
415284.34259969,-1677511.74570803,10112
424444.124240353,-1677511.74570803,10113
433603.905881016,-1677511.74570803,10114
442763.687521679,-1677511.74570803,10115
451923.469162342,-1677511.74570803,10116
461083.250803005,-1677511.74570803,10117
470243.032443668,-1677511.74570803,10118
479402.814084331,-1677511.74570803,10119
488562.595724994,-1677511.74570803,10120
497722.377365657,-1677511.74570803,10121
506882.15900632,-1677511.74570803,10122
516041.940646983,-1677511.74570803,10123
525201.722287646,-1677511.74570803,10124
534361.503928309,-1677511.74570803,10125
543521.285568972,-1677511.74570803,10126
552681.067209635,-1677511.74570803,10127
561840.848850298,-1677511.74570803,10128
571000.630490961,-1677511.74570803,10129
580160.412131624,-1677511.74570803,10130
589320.193772287,-1677511.74570803,10131
598479.97541295,-1677511.74570803,10132
607639.757053613,-1677511.74570803,10133
616799.538694276,-1677511.74570803,10134
625959.320334938,-1677511.74570803,10135
635119.101975602,-1677511.74570803,10136
644278.883616264,-1677511.74570803,10137
653438.665256927,-1677511.74570803,10138
662598.44689759,-1677511.74570803,10139
671758.228538253,-1677511.74570803,10140
680918.010178916,-1677511.74570803,10141
690077.791819579,-1677511.74570803,10142
699237.573460242,-1677511.74570803,10143
708397.355100905,-1677511.74570803,10144
717557.136741568,-1677511.74570803,10145
726716.918382231,-1677511.74570803,10146
735876.700022894,-1677511.74570803,10147
745036.481663557,-1677511.74570803,10148
754196.26330422,-1677511.74570803,10149
763356.044944883,-1677511.74570803,10150
772515.826585546,-1677511.74570803,10151
781675.608226209,-1677511.74570803,10152
-308338.407012684,-1686671.5273487,10165
-299178.625372021,-1686671.5273487,10166
-290018.843731358,-1686671.5273487,10167
-280859.062090695,-1686671.5273487,10168
-271699.280450032,-1686671.5273487,10169
-262539.498809369,-1686671.5273487,10170
-253379.717168706,-1686671.5273487,10171
-244219.935528043,-1686671.5273487,10172
-235060.15388738,-1686671.5273487,10173
-225900.372246717,-1686671.5273487,10174
-216740.590606054,-1686671.5273487,10175
-207580.808965391,-1686671.5273487,10176
-198421.027324728,-1686671.5273487,10177
-189261.245684065,-1686671.5273487,10178
-180101.464043402,-1686671.5273487,10179
-170941.682402739,-1686671.5273487,10180
-161781.900762076,-1686671.5273487,10181
-152622.119121413,-1686671.5273487,10182
-143462.33748075,-1686671.5273487,10183
-134302.555840087,-1686671.5273487,10184
-125142.774199424,-1686671.5273487,10185
-115982.992558761,-1686671.5273487,10186
-106823.210918098,-1686671.5273487,10187
-97663.4292774354,-1686671.5273487,10188
-88503.6476367724,-1686671.5273487,10189
-79343.8659961095,-1686671.5273487,10190
-70184.0843554465,-1686671.5273487,10191
-61024.3027147836,-1686671.5273487,10192
-51864.5210741206,-1686671.5273487,10193
-42704.7394334576,-1686671.5273487,10194
-33544.9577927947,-1686671.5273487,10195
-24385.1761521317,-1686671.5273487,10196
-15225.3945114688,-1686671.5273487,10197
-6065.61287080578,-1686671.5273487,10198
3094.16876985715,-1686671.5273487,10199
12253.9504105201,-1686671.5273487,10200
21413.7320511831,-1686671.5273487,10201
30573.513691846,-1686671.5273487,10202
39733.295332509,-1686671.5273487,10203
48893.076973172,-1686671.5273487,10204
58052.8586138349,-1686671.5273487,10205
67212.6402544979,-1686671.5273487,10206
76372.4218951609,-1686671.5273487,10207
85532.2035358238,-1686671.5273487,10208
94691.9851764868,-1686671.5273487,10209
103851.76681715,-1686671.5273487,10210
113011.548457813,-1686671.5273487,10211
122171.330098476,-1686671.5273487,10212
131331.111739139,-1686671.5273487,10213
140490.893379802,-1686671.5273487,10214
149650.675020465,-1686671.5273487,10215
158810.456661128,-1686671.5273487,10216
167970.23830179,-1686671.5273487,10217
177130.019942453,-1686671.5273487,10218
186289.801583116,-1686671.5273487,10219
195449.583223779,-1686671.5273487,10220
204609.364864442,-1686671.5273487,10221
213769.146505105,-1686671.5273487,10222
222928.928145768,-1686671.5273487,10223
232088.709786431,-1686671.5273487,10224
241248.491427094,-1686671.5273487,10225
250408.273067757,-1686671.5273487,10226
259568.05470842,-1686671.5273487,10227
268727.836349083,-1686671.5273487,10228
277887.617989746,-1686671.5273487,10229
287047.399630409,-1686671.5273487,10230
296207.181271072,-1686671.5273487,10231
305366.962911735,-1686671.5273487,10232
314526.744552398,-1686671.5273487,10233
323686.526193061,-1686671.5273487,10234
332846.307833724,-1686671.5273487,10235
342006.089474387,-1686671.5273487,10236
351165.87111505,-1686671.5273487,10237
360325.652755713,-1686671.5273487,10238
369485.434396376,-1686671.5273487,10239
378645.216037039,-1686671.5273487,10240
387804.997677702,-1686671.5273487,10241
396964.779318364,-1686671.5273487,10242
406124.560959027,-1686671.5273487,10243
415284.34259969,-1686671.5273487,10244
424444.124240353,-1686671.5273487,10245
433603.905881016,-1686671.5273487,10246
442763.687521679,-1686671.5273487,10247
451923.469162342,-1686671.5273487,10248
461083.250803005,-1686671.5273487,10249
470243.032443668,-1686671.5273487,10250
479402.814084331,-1686671.5273487,10251
488562.595724994,-1686671.5273487,10252
497722.377365657,-1686671.5273487,10253
506882.15900632,-1686671.5273487,10254
516041.940646983,-1686671.5273487,10255
525201.722287646,-1686671.5273487,10256
534361.503928309,-1686671.5273487,10257
