"veg","soil","total"
62.0800219596144,101.127294671206,163.20731663082
67.3513523724979,101.180469401801,168.531821774299
100.536376001089,103.384155321225,203.920531322314
100.435115842821,103.896381906387,204.331497749208
94.7971035217828,103.905278993223,198.702382515006
83.6880762426258,104.225962769443,187.914039012068
83.6748945750452,104.24288514609,187.917779721135
76.6333417703934,105.598578641235,182.231920411629
70.3644987084962,114.060787939457,184.425286647954
70.3739787271401,114.007270231988,184.381248959128
75.7205863791462,107.075057892209,182.795644271355
95.36485281879,91.7515563964844,187.116409215274
145.084716796875,99.0790738938978,244.163790690773
145.084716796875,100.988296508789,246.073013305664
147.126611923528,100.988296508789,248.114908432317
151.546768188477,109.543386157596,261.090154346073
151.546768188477,109.640335083008,261.187103271484
151.062391544047,108.388624090734,259.451015634781
150.599746704102,99.1326065063477,249.732353210449
150.599746704102,99.1326065063477,249.732353210449
150.364818503846,99.1326065063476,249.497425010193
150.267440795898,99.1326065063477,249.400047302246
150.267440795898,99.1326065063476,249.400047302246
145.559834499232,99.1326065063477,244.692441005579
145.050979614258,99.1326065063476,244.183586120605
145.044373828499,99.1326065063476,244.176980334847
144.84944152832,99.1326065063476,243.982048034668
144.84944152832,99.1326065063477,243.982048034668
142.363476498404,99.1326065063476,241.496083004752
133.958633422852,99.1326065063476,233.091239929199
133.958633422852,99.1326065063476,233.091239929199
134.657121239089,99.1326065063476,233.789727745437
135.606994628906,99.1326065063477,234.739601135254
135.606994628906,99.1326065063477,234.739601135254
109.953760270629,99.1326065063477,209.086366776977
94.1793060302734,99.1326065063476,193.311912536621
94.1793060302734,99.1326065063477,193.311912536621
73.6847491118827,99.1326065063477,172.81735561823
69.0236511230469,99.1326065063476,168.156257629395
69.0236511230469,99.1326065063476,168.156257629395
62.2569770812988,99.1326065063477,161.389583587646
62.2569770812988,99.1326065063476,161.389583587646
67.7358232886612,99.1326065063477,166.868429795009
101.25057220459,102.724970483371,203.975542687961
101.25057220459,103.549491882324,204.800064086914
95.3929144276738,103.549491882324,198.942406309998
83.8161087036133,103.549491882324,187.365600585938
83.8161087036133,103.549491882324,187.365600585938
76.6052753441692,105.320431943669,181.925707287838
70.2480010986328,116.279357910156,186.527359008789
70.2480010986328,116.279357910156,186.527359008789
76.1295297888985,108.713650322521,184.843180111419
78.3389663696289,93.6674194335937,172.006385803223
95.4657148606869,91.7515563964844,187.217271257171
145.084716796875,99.0959255964492,244.180642393324
145.084716796875,100.988296508789,246.073013305664
147.138921491414,100.988296508789,248.127218000203
151.546768188477,109.560215601733,261.106983790209
151.546768188477,109.640335083008,261.187103271484
151.060473236607,108.367339397309,259.427812633917
150.599746704102,99.1326065063476,249.732353210449
150.599746704102,99.1326065063477,249.732353210449
150.364105261504,99.1326065063476,249.496711767851
150.267440795898,99.1326065063477,249.400047302246
150.267440795898,99.1326065063476,249.400047302246
145.548008451816,99.1326065063477,244.680614958163
145.050979614258,99.1326065063477,244.183586120605
145.043900709066,99.1326065063477,244.176507215413
144.84944152832,99.1326065063476,243.982048034668
144.84944152832,99.1326065063477,243.982048034668
142.336595110429,99.1326065063477,241.469201616777
133.958633422852,99.1326065063477,233.091239929199
133.958633422852,99.1326065063477,233.091239929199
134.661388819822,99.1326065063477,233.79399532617
135.606994628906,99.1326065063476,234.739601135254
135.606994628906,99.1326065063476,234.739601135254
109.841503502077,99.1326065063477,208.974110008424
94.1793060302735,99.1326065063477,193.311912536621
94.1793060302734,99.1326065063477,193.311912536621
73.6135479529204,99.1326065063476,172.746154459268
69.0236511230469,99.1326065063476,168.156257629395
69.0236511230469,99.1326065063476,168.156257629395
62.2569770812988,99.1326065063477,161.389583587646
62.2569770812988,99.1326065063476,161.389583587646
67.8540371530875,99.1326065063477,166.986643659435
101.25057220459,102.738538552611,203.989110757201
101.25057220459,103.549491882324,204.800064086914
95.337955041227,103.549491882324,198.887446923551
83.8161087036133,103.549491882324,187.365600585938
83.8161087036133,103.549491882324,187.365600585938
76.5608661061884,105.362097582863,181.922963689052
70.2480010986328,116.279357910156,186.527359008789
70.2480010986328,116.279357910156,186.527359008789
76.1569887383439,108.636910365908,184.793899104252
78.3389663696289,93.6674194335938,172.006385803223
78.3389663696289,93.6674194335937,172.006385803223
62.4080588996562,91.6432461879106,154.051305087567
119.654563890319,155.29757925608,274.952143146399
120.149544518738,151.251310509441,271.400855028179
123.547738656334,151.131152002474,274.678890658809
147.941533924315,109.079486854507,257.021020778822
147.936085210946,98.4022240854874,246.338309296433
148.664713174156,98.4078387888823,247.072551963038
150.229006248322,109.558212484546,259.787218732868
150.231699809883,109.640335083008,259.872034892891
150.386321950128,109.024271987509,259.410593937637
150.529199021405,104.625686229546,255.154885250951
150.529353045562,104.61233580369,255.141688849252
150.64159132994,102.855543980957,253.497135310897
150.686136363152,99.1326065063476,249.8187428695
150.685162839589,99.1326065063477,249.817769345937
148.416490361874,99.1326065063477,247.549096868221
148.176348451289,99.1326065063477,247.308954957637
148.148081442362,99.1326065063476,247.280687948709
147.613302645885,99.1326065063476,246.745909152232
147.606204845712,99.1326065063477,246.73881135206
146.858876427643,99.1326065063476,245.99148293399
144.397335975628,99.1326065063477,243.529942481976
144.368962406224,99.1326065063476,243.501568912572
141.735426406792,99.1326065063477,240.86803291314
138.259985415721,99.1326065063477,237.392591922069
138.252366914193,99.1326065063477,237.384973420541
112.702342339227,99.1326065063477,211.834948845574
97.3445432546109,99.1326065063476,196.477149760959
97.3349557407691,99.1326065063477,196.467562247117
104.236204920674,99.1326065063477,203.368811427021
105.634261859807,99.1326065063476,204.766868366154
105.517458770504,99.1326065063476,204.650065276851
109.111917701709,99.1326065063477,208.244524208057
108.957275723382,99.1326065063476,208.089882229729
108.809975193832,99.1326065063476,207.94258170018
108.838932290723,100.232556545848,209.071488836571
108.812605638518,100.486850062408,209.299455700926
90.2455653352828,100.498977914969,190.744543250251
54.7243538922738,131.15885684695,185.883210739224
54.8303411618171,131.045815565,185.876156726817
40.7947204376898,130.888156523204,171.682876960894
28.8062144929944,130.574022407952,159.380236900946
28.9646214629729,130.512531794351,159.477153257324
38.0573545347122,121.222401071081,159.279755605793
41.445320069484,103.375556397631,144.820876467115
41.5931649315178,103.33171045301,144.924875384527
65.5781361000146,98.2855385719912,163.863674672006
67.3622448582849,93.9553897442656,161.317634602551
66.4420549365536,93.9360462465152,160.378101183069
125.275310382409,183.200221182761,308.47553156517
125.684532165527,169.451568603516,295.136100769043
128.549954808031,169.451568603516,298.001523411547
148.454376220703,112.050443843285,260.504820063988
148.454376220703,97.5901184082031,246.044494628906
148.94622959251,97.5901184082031,246.536348000713
149.983306884766,109.575631922528,259.558938807294
149.983306884766,109.640335083008,259.623641967773
150.258753425176,109.238815985114,259.497569410291
150.515518188477,106.433319091797,256.948837280273
150.515518188477,106.433319091797,256.948837280273
150.697559223089,104.089399200723,254.786958423812
150.770690917969,99.1326065063477,249.903297424316
150.770690917969,99.1326065063477,249.903297424316
149.010093873157,99.1326065063477,248.142700379505
148.834381103516,99.1326065063477,247.966987609863
148.809596881761,99.1326065063477,247.942203388109
148.211975097656,99.1326065063477,247.344581604004
148.211975097656,99.1326065063476,247.344581604004
147.869484031979,99.1326065063477,247.002090538327
146.758697509766,99.1326065063477,245.891304016113
146.758697509766,99.1326065063477,245.891304016113
143.362075864027,99.1326065063476,242.494682370375
138.887298583984,99.1326065063476,238.019905090332
138.887298583984,99.1326065063476,238.019905090332
113.31628155119,99.1326065063476,212.448888057537
98.1275100708008,99.1326065063477,197.260116577148
98.1275100708008,99.1326065063477,197.260116577148
112.111920613917,99.1326065063477,211.244527120265
115.115341186523,99.1326065063477,214.247947692871
115.115341186523,99.1326065063477,214.247947692871
121.627449035645,99.1326065063477,220.760055541992
121.627449035645,99.1326065063477,220.760055541992
120.032079678059,99.1326065063477,219.164686184407
110.963348388672,99.1326065063477,210.09595489502
110.963348388672,99.1326065063477,210.09595489502
88.5857149659693,99.1326065063476,187.718321472317
46.1831245422363,143.687133789062,189.870258331299
46.1831245422363,143.687133789062,189.870258331299
29.866964017022,142.739161145205,172.606125162227
16.0391597747803,137.322204589844,153.361364364624
16.0391597747803,137.322204589844,153.361364364624
25.970654043757,127.263664631047,153.234318674804
29.5127620697021,108.147666931152,137.660429000854
29.5127620697021,108.147666931152,137.660429000854
66.7982232264283,101.605647344148,168.403870570576
69.478385925293,96.0463333129883,165.524719238281
67.8964083223381,96.0463333129883,163.942741635326
39.125129699707,204.075790405273,243.20092010498
125.42281499116,183.141218530391,308.564033521551
125.684532165527,169.451568603516,295.136100769043
128.590589515937,169.451568603516,298.042158119453
148.454376220703,111.919308582648,260.373684803351
148.454376220703,97.5901184082031,246.044494628906
148.949142714269,97.5901184082031,246.539261122472
149.983306884766,109.599076619669,259.582383504434
149.983306884766,109.640335083008,259.623641967773
150.25983172844,109.232318308026,259.492150036467
150.515518188477,106.433319091797,256.948837280273
150.515518188477,106.433319091797,256.948837280273
150.698107035364,104.073725811247,254.771832846611
150.770690917969,99.1326065063477,249.903297424316
150.770690917969,99.1326065063477,249.903297424316
149.005703141166,99.1326065063477,248.138309647513
148.834381103516,99.1326065063477,247.966987609863
148.808135425312,99.1326065063476,247.940741931659
148.211975097656,99.1326065063476,247.344581604004
148.211975097656,99.1326065063477,247.344581604004
147.865896146231,99.1326065063477,246.998502652579
146.758697509766,99.1326065063477,245.891304016113
146.758697509766,99.1326065063477,245.891304016113
143.3416923184,99.1326065063476,242.474298824747
138.887298583984,99.1326065063477,238.019905090332
138.887298583984,99.1326065063477,238.019905090332
113.205809555167,99.1326065063477,212.338416061515
98.1275100708008,99.1326065063476,197.260116577148
98.1275100708008,99.1326065063477,197.260116577148
112.160014272391,99.1326065063477,211.292620778738
115.115341186523,99.1326065063476,214.247947692871
115.115341186523,99.1326065063477,214.247947692871
121.627449035645,99.1326065063477,220.760055541992
121.627449035645,99.1326065063477,220.760055541992
119.999742820208,99.1326065063477,219.132349326556
110.963348388672,99.1326065063477,210.09595489502
110.963348388672,99.1326065063476,210.09595489502
88.3814592692257,99.1326065063477,187.514065775573
46.1831245422363,143.687133789062,189.870258331299
46.1831245422363,143.687133789062,189.870258331299
29.7682786272116,142.718323615197,172.486602242409
16.0391597747803,137.322204589844,153.361364364624
16.0391597747803,137.322204589844,153.361364364624
26.0163908410353,127.164630206613,153.181021047648
29.5127620697021,108.147666931152,137.660429000854
29.5127620697021,108.147666931152,137.660429000854
66.9387141551109,101.563107578361,168.501821733472
69.478385925293,96.0463333129883,165.524719238281
67.806813267696,96.0463333129883,163.853146580684
53.274299519514,214.528589284017,267.802888803531
124.889344903428,197.021838752279,321.911183655707
124.985615299626,185.629583675091,310.615198974717
126.94686343843,185.585486141975,312.532349580405
140.149751458746,120.426159264291,260.575910723037
140.170432133931,104.374054801194,244.544486935125
136.248896245495,104.354131297968,240.603027543463
128.136442446256,132.642506465662,260.778948911918
128.194853310801,132.613424312289,260.80827762309
132.421206685626,129.691300042222,262.112506727848
136.282741105465,110.480481622373,246.763222727838
136.323465392178,110.467122288354,246.790587680532
146.079138846221,106.770280280828,252.849419127048
149.902765042945,99.1326065063476,249.035371549292
149.905415348361,99.1326065063477,249.038021854708
150.583499491483,99.1326065063477,249.716105997831
150.641445166215,99.1326065063477,249.774051672562
150.629644138305,99.1326065063477,249.762250644653
150.494844431955,99.1326065063476,249.627450938302
150.487115553312,99.1326065063476,249.61972205966
150.344925782777,99.1326065063477,249.477532289125
149.909811359357,99.1326065063476,249.042417865705
149.898491206998,99.1326065063477,249.031097713346
148.309728754211,99.1326065063477,247.442335260559
146.247578878374,99.1326065063476,245.380185384722
146.219568603012,99.1326065063477,245.35217510936
135.637017528601,99.1326065063476,234.769624034949
129.388145276558,99.1326065063477,228.520751782905
129.26230064184,99.1326065063477,228.394907148188
134.871908961176,99.1326065063476,234.004515467523
135.969028185792,99.1326065063476,235.10163469214
135.880333206228,99.1326065063476,235.012939712575
122.881333429686,99.9733844917426,222.854717921429
122.875804578618,100.454831736335,223.330636314953
120.232044927122,100.447892085627,220.679937012749
105.945770096148,108.321267474839,214.267037570987
105.969106233988,109.891456159407,215.860562393395
80.8579513875879,109.831772961417,190.689724349005
34.5915472696264,149.921875832868,184.513423102495
34.6483661054168,149.886000266687,184.534366372103
32.1104260871914,147.901844996239,180.01227108343
29.8974174642184,137.322204589844,167.219622054062
29.8258702840926,137.322204589844,167.148074873936
33.5616053250343,130.87722922416,164.438834549194
34.8440068549326,118.921420075235,153.765426930168
34.8150318699142,118.852306889859,153.667338759774
75.5336983986241,107.119363600057,182.653061998681
78.0873733575688,97.4757049097142,175.563078267283
75.8473529931793,97.4660266786841,173.313379671863
47.0290540347273,97.5222641299015,144.551318164629
47.0144573865329,97.5356454408375,144.55010282737
44.7433284901691,97.5261702568484,142.269498747017
124.614036560059,207.529005420218,332.143041980276
124.614036560059,197.948013305664,322.562049865723
126.064982334466,197.948013305664,324.01299564013
135.673324584961,126.926576670459,262.59990125542
135.673324584961,109.640335083008,245.313659667969
129.265306939427,109.640335083008,238.905642022435
116.101722717285,150.817672729492,266.919395446777
116.101722717285,150.817672729492,266.919395446777
122.468267914227,145.949371305437,268.417639219664
128.260208129883,113.734024047852,241.994232177734
128.260208129883,113.734024047852,241.994232177734
143.478690516094,108.952139320659,252.430829836753
149.401565551758,99.1326065063477,248.534172058105
149.401565551758,99.1326065063477,248.534172058105
151.517878723327,99.1326065063477,250.650485229675
151.711807250977,99.1326065063477,250.844413757324
151.719269317797,99.1326065063476,250.851875824145
151.871032714844,99.1326065063476,251.003639221191
151.871032714844,99.1326065063477,251.003639221191
151.868862931673,99.1326065063476,251.001469438021
151.862106323242,99.1326065063477,250.99471282959
151.862106323242,99.1326065063477,250.99471282959
151.456886990582,99.1326065063477,250.58949349693
150.939651489258,99.1326065063476,250.072257995605
150.939651489258,99.1326065063477,250.072257995605
150.289509108976,99.1326065063477,249.422115615324
149.916595458984,99.1326065063476,249.049201965332
149.916595458984,99.1326065063476,249.049201965332
150.062411210804,99.1326065063476,249.195017717152
150.091918945312,99.1326065063477,249.22452545166
150.091918945312,99.1326065063476,249.22452545166
123.748680114746,100.802171670038,224.550851784784
123.748680114746,101.759536743164,225.50821685791
120.354247190261,101.759536743164,222.113783933425
102.359619140625,117.641820130148,220.001439270773
102.359619140625,120.854331970215,223.21395111084
75.267420279182,120.854331970215,196.121752249397
26.0218811035156,156.4169921875,182.438873291016
26.0218811035156,156.4169921875,182.438873291016
34.0046682910193,153.385522313418,187.390190604437
40.5071563720703,137.322204589844,177.829360961914
40.5071563720703,137.322204589844,177.829360961914
39.4372543430824,135.062931874756,174.500186217839
39.0754508972168,130.957260131836,170.032711029053
39.0754508972168,130.957260131836,170.032711029053
82.5738032862872,113.417106217678,195.990909503966
85.1793670654297,99.1326065063477,184.311973571777
82.5004655738571,99.1326065063477,181.633072080205
49.1139640808105,99.1326065063477,148.246570587158
49.1139640808105,99.1326065063477,148.246570587158
44.3005417749485,99.1326065063476,143.433148281296
124.614036560059,207.487342623066,332.101379183124
124.614036560059,197.948013305664,322.562049865723
126.084723041901,197.948013305664,324.032736347565
135.673324584961,126.765393226743,262.438717811704
135.673324584961,109.640335083008,245.313659667969
129.228008069302,109.640335083008,238.86834315231
116.101722717285,150.817672729492,266.919395446777
116.101722717285,150.817672729492,266.919395446777
122.492907577061,145.874219760268,268.367127337329
128.260208129883,113.734024047852,241.994232177734
128.260208129883,113.734024047852,241.994232177734
143.524087690899,108.92078545078,252.444873141678
149.401565551758,99.1326065063477,248.534172058105
149.401565551758,99.1326065063477,248.534172058105
151.523118562503,99.1326065063477,250.655725068851
151.711807250977,99.1326065063477,250.844413757324
151.719643276017,99.1326065063477,250.852249782365
151.871032714844,99.1326065063476,251.003639221191
151.871032714844,99.1326065063476,251.003639221191
151.868840888992,99.1326065063477,251.001447395339
151.862106323242,99.1326065063477,250.99471282959
151.862106323242,99.1326065063476,250.99471282959
151.454497686777,99.1326065063476,250.587104193125
150.939651489258,99.1326065063476,250.072257995605
150.939651489258,99.1326065063477,250.072257995605
150.286735672931,99.1326065063477,249.419342179279
149.916595458984,99.1326065063477,249.049201965332
149.916595458984,99.1326065063477,249.049201965332
150.062907675573,99.1326065063476,249.195514181921
150.091918945312,99.1326065063476,249.22452545166
150.091918945312,99.1326065063477,249.22452545166
123.748680114746,100.809927635749,224.558607750495
123.748680114746,101.759536743164,225.50821685791
120.289374223785,101.759536743164,222.04891096695
102.359619140625,117.700503335828,220.060122476453
102.359619140625,120.854331970215,223.21395111084
75.0266685153973,120.854331970215,195.881000485612
26.0218811035156,156.4169921875,182.438873291016
26.0218811035156,156.4169921875,182.438873291016
34.0521009746492,153.322995549888,187.375096524537
40.5071563720703,137.322204589844,177.829360961914
40.5071563720703,137.322204589844,177.829360961914
39.4323932474155,135.041320854302,174.473714101718
39.0754508972168,130.957260131836,170.032711029053
39.0754508972168,130.957260131836,170.032711029053
82.7359088646735,113.305207785284,196.041116649957
85.1793670654297,99.1326065063476,184.311973571777
82.3707525096298,99.1326065063477,181.503359015977
49.1139640808105,99.1326065063477,148.246570587158
49.1139640808105,99.1326065063477,148.246570587158
44.234384893344,99.1326065063477,143.366991399692
31.3173179626465,104.004590165439,135.321908128086
64.3646477789671,200.852401424681,265.217049203648
129.107107193982,177.072010220909,306.179117414891
129.092260342639,162.052208683818,291.144469026458
130.477009765293,162.201932132351,292.678941897645
